row,absolute_window_start,agreement_fraction,all_five_agree,at_least_four_agree,selected_pair_unique_count,max_probability_variance,selected_pair_error_variance,modal_pair
189,189,1.0,True,True,1,0.007655368374628112,0.0,TimesNet+ModernTCN
190,190,1.0,True,True,1,0.007434560440153569,0.0,TimesNet+ModernTCN
191,191,1.0,True,True,1,0.00719139802491494,0.0,TimesNet+ModernTCN
192,192,1.0,True,True,1,0.006970704034162836,0.0,TimesNet+ModernTCN
193,193,1.0,True,True,1,0.00675652602346318,0.0,TimesNet+ModernTCN
194,194,1.0,True,True,1,0.006539398940966522,0.0,TimesNet+ModernTCN
195,195,1.0,True,True,1,0.00635000340348828,0.0,TimesNet+ModernTCN
196,196,1.0,True,True,1,0.006172464678872771,0.0,TimesNet+ModernTCN
197,197,1.0,True,True,1,0.006017507105680053,0.0,TimesNet+ModernTCN
198,198,1.0,True,True,1,0.005906956219799539,0.0,TimesNet+ModernTCN
199,199,1.0,True,True,1,0.00585327534860852,0.0,TimesNet+ModernTCN
200,200,1.0,True,True,1,0.005785543105025468,0.0,TimesNet+ModernTCN
201,201,1.0,True,True,1,0.005764562440200436,0.0,TimesNet+ModernTCN
202,202,1.0,True,True,1,0.005723674196459214,0.0,TimesNet+ModernTCN
203,203,1.0,True,True,1,0.005665256574095778,0.0,TimesNet+ModernTCN
204,204,1.0,True,True,1,0.00553945207875536,0.0,TimesNet+ModernTCN
205,205,1.0,True,True,1,0.0054034633724018375,0.0,TimesNet+ModernTCN
206,206,1.0,True,True,1,0.005319610972306563,0.0,TimesNet+ModernTCN
207,207,1.0,True,True,1,0.005210949131633349,0.0,TimesNet+ModernTCN
208,208,1.0,True,True,1,0.005045450585136066,0.0,TimesNet+ModernTCN
209,209,1.0,True,True,1,0.004932584996424438,0.0,TimesNet+ModernTCN
210,210,1.0,True,True,1,0.0047705471401606305,0.0,TimesNet+ModernTCN
211,211,1.0,True,True,1,0.004532134897664619,0.0,TimesNet+ModernTCN
212,212,1.0,True,True,1,0.004409615132914943,0.0,TimesNet+ModernTCN
213,213,1.0,True,True,1,0.004294253417424407,0.0,TimesNet+ModernTCN
214,214,1.0,True,True,1,0.0041528683246921366,0.0,TimesNet+ModernTCN
215,215,1.0,True,True,1,0.003997743428483389,0.0,TimesNet+ModernTCN
216,216,1.0,True,True,1,0.0038384252041765874,0.0,TimesNet+ModernTCN
217,217,1.0,True,True,1,0.0036570785914781115,0.0,TimesNet+ModernTCN
218,218,1.0,True,True,1,0.0035024265114634535,0.0,TimesNet+ModernTCN
219,219,1.0,True,True,1,0.003386571798804496,0.0,TimesNet+ModernTCN
220,220,1.0,True,True,1,0.0032648896177562047,0.0,TimesNet+ModernTCN
221,221,1.0,True,True,1,0.003196150247134142,0.0,TimesNet+ModernTCN
222,222,1.0,True,True,1,0.0031316421613609793,0.0,TimesNet+ModernTCN
223,223,1.0,True,True,1,0.0030970527119850285,0.0,TimesNet+ModernTCN
224,224,1.0,True,True,1,0.0030668352110824063,0.0,TimesNet+ModernTCN
225,225,1.0,True,True,1,0.0030311954696949786,0.0,TimesNet+ModernTCN
226,226,1.0,True,True,1,0.002915578540740391,0.0,TimesNet+ModernTCN
227,227,1.0,True,True,1,0.00276134921114366,0.0,TimesNet+ModernTCN
228,228,1.0,True,True,1,0.002572783258422184,0.0,TimesNet+ModernTCN
229,229,1.0,True,True,1,0.0024521829650968386,0.0,TimesNet+ModernTCN
230,230,1.0,True,True,1,0.0024339522094629727,0.0,TimesNet+ModernTCN
