threshold,selected_pair_mae,selected_pair_mse,improvement_over_fixed_pair,switch_rate,selected_switch_win_rate,predicted_actual_improvement_correlation,beneficial_switch_auc
-inf,0.35671308636665344,0.3218379318714142,-0.004946529865264893,100.0,46.166396141052246,-0.1063627377152443,0.43009958239640217
-0.05,0.35671308636665344,0.3218379318714142,-0.004946529865264893,100.0,46.166396141052246,-0.1063627377152443,0.43009958239640217
-0.025,0.35671308636665344,0.3218379318714142,-0.004946529865264893,100.0,46.166396141052246,-0.1063627377152443,0.43009958239640217
-0.01,0.35671308636665344,0.3218379318714142,-0.004946529865264893,100.0,46.166396141052246,-0.1063627377152443,0.43009958239640217
-0.005,0.35671308636665344,0.3218379318714142,-0.004946529865264893,100.0,46.166396141052246,-0.1063627377152443,0.43009958239640217
-0.001,0.35671308636665344,0.3218379318714142,-0.004946529865264893,100.0,46.166396141052246,-0.1063627377152443,0.43009958239640217
0.0,0.35671308636665344,0.3218379318714142,-0.004946529865264893,100.0,46.166396141052246,-0.1063627377152443,0.43009958239640217
0.001,0.35671308636665344,0.3218379318714142,-0.004946529865264893,100.0,46.166396141052246,-0.1063627377152443,0.43009958239640217
0.005,0.35671308636665344,0.3218379318714142,-0.004946529865264893,100.0,46.166396141052246,-0.1063627377152443,0.43009958239640217
0.01,0.35671308636665344,0.3218379318714142,-0.004946529865264893,100.0,46.166396141052246,-0.1063627377152443,0.43009958239640217
0.025,0.35671308636665344,0.3218379318714142,-0.004946529865264893,100.0,46.166396141052246,-0.1063627377152443,0.43009958239640217
0.05,0.35671308636665344,0.3218379318714142,-0.004946529865264893,100.0,46.166396141052246,-0.1063627377152443,0.43009958239640217
0.08771657943725586,0.3567655682563782,0.32186979055404663,-0.004999011754989624,99.83686804771423,46.078431606292725,-0.1063627377152443,0.43009958239640217
0.09825492352247238,0.357722669839859,0.32250842452049255,-0.005956113338470459,97.38988876342773,44.723618030548096,-0.1063627377152443,0.43009958239640217
0.10976578295230865,0.35821229219436646,0.32302331924438477,-0.006445735692977905,94.94290351867676,43.64261031150818,-0.1063627377152443,0.43009958239640217
0.11817314773797989,0.35855749249458313,0.3227519989013672,-0.00679093599319458,92.49592423439026,42.68077611923218,-0.1063627377152443,0.43009958239640217
0.12322830408811569,0.35887181758880615,0.32221585512161255,-0.0071052610874176025,89.88580703735352,41.923776268959045,-0.1063627377152443,0.43009958239640217
0.12466489896178246,0.35875189304351807,0.3211374580860138,-0.006985336542129517,87.43882775306702,41.60447716712952,-0.1063627377152443,0.43009958239640217
0.12990026772022248,0.35858723521232605,0.32080304622650146,-0.0068206787109375,84.99184250831604,42.03454852104187,-0.1063627377152443,0.43009958239640217
0.13411175161600114,0.3582296073436737,0.32048389315605164,-0.006463050842285156,82.38173127174377,41.98019802570343,-0.1063627377152443,0.43009958239640217
0.1359523802995682,0.35839375853538513,0.32105112075805664,-0.006627202033996582,79.9347460269928,41.224488615989685,-0.1063627377152443,0.43009958239640217
0.138676954805851,0.35825613141059875,0.32108959555625916,-0.006489574909210205,77.4877667427063,41.26315712928772,-0.1063627377152443,0.43009958239640217
0.14666636288166046,0.35805797576904297,0.3205767869949341,-0.006291419267654419,74.87764954566956,40.95860421657562,-0.1063627377152443,0.43009958239640217
