threshold,selected_pair_mae,selected_pair_mse,improvement_over_fixed_pair,switch_rate,selected_switch_win_rate,predicted_actual_improvement_correlation,beneficial_switch_auc
-inf,0.3611893653869629,0.3211512863636017,-0.00942280888557434,100.0,36.867862939834595,0.05413182079792023,0.5459399510644622
-0.05,0.3611893653869629,0.3211512863636017,-0.00942280888557434,100.0,36.867862939834595,0.05413182079792023,0.5459399510644622
-0.025,0.3611893653869629,0.3211512863636017,-0.00942280888557434,100.0,36.867862939834595,0.05413182079792023,0.5459399510644622
-0.01,0.3611893653869629,0.3211512863636017,-0.00942280888557434,100.0,36.867862939834595,0.05413182079792023,0.5459399510644622
-0.005,0.3611893653869629,0.3211512863636017,-0.00942280888557434,100.0,36.867862939834595,0.05413182079792023,0.5459399510644622
-0.001,0.3611893653869629,0.3211512863636017,-0.00942280888557434,100.0,36.867862939834595,0.05413182079792023,0.5459399510644622
0.0,0.3611893653869629,0.3211512863636017,-0.00942280888557434,100.0,36.867862939834595,0.05413182079792023,0.5459399510644622
0.001,0.3611893653869629,0.3211512863636017,-0.00942280888557434,100.0,36.867862939834595,0.05413182079792023,0.5459399510644622
0.005,0.3611893653869629,0.3211512863636017,-0.00942280888557434,100.0,36.867862939834595,0.05413182079792023,0.5459399510644622
0.01,0.3611893653869629,0.3211512863636017,-0.00942280888557434,100.0,36.867862939834595,0.05413182079792023,0.5459399510644622
0.025,0.3611893653869629,0.3211512863636017,-0.00942280888557434,100.0,36.867862939834595,0.05413182079792023,0.5459399510644622
0.05,0.3611893653869629,0.3211512863636017,-0.00942280888557434,100.0,36.867862939834595,0.05413182079792023,0.5459399510644622
0.13926786184310913,0.36119452118873596,0.3211510479450226,-0.009427964687347412,99.83686804771423,36.764705181121826,0.05413182079792023,0.5459399510644622
0.16244938373565673,0.36155784130096436,0.32218730449676514,-0.009791284799575806,97.38988876342773,36.01340055465698,0.05413182079792023,0.5459399510644622
0.17646721601486207,0.3617124855518341,0.32284072041511536,-0.009945929050445557,94.94290351867676,36.082473397254944,0.05413182079792023,0.5459399510644622
0.1887509196996689,0.36150890588760376,0.32225480675697327,-0.00974234938621521,92.49592423439026,35.97883582115173,0.05413182079792023,0.5459399510644622
0.23284081220626832,0.36092692613601685,0.32188066840171814,-0.009160369634628296,89.88580703735352,36.29764020442963,0.05413182079792023,0.5459399510644622
0.26675547659397125,0.3593614995479584,0.32072094082832336,-0.007594943046569824,87.43882775306702,37.31343150138855,0.05413182079792023,0.5459399510644622
0.2799094319343567,0.35882893204689026,0.32050585746765137,-0.007062375545501709,84.99184250831604,37.811899185180664,0.05413182079792023,0.5459399510644622
0.3143544614315033,0.36030301451683044,0.3238981366157532,-0.008536458015441895,82.38173127174377,36.237624287605286,0.05413182079792023,0.5459399510644622
0.34455744028091434,0.35878893733024597,0.32285594940185547,-0.007022380828857422,79.9347460269928,37.142857909202576,0.05413182079792023,0.5459399510644622
0.3557921200990677,0.3591051995754242,0.32388997077941895,-0.0073386430740356445,77.4877667427063,37.05263137817383,0.05413182079792023,0.5459399510644622
0.3613779544830322,0.3596712052822113,0.3248789608478546,-0.007904648780822754,74.87764954566956,36.81917190551758,0.05413182079792023,0.5459399510644622
0.3679254025220871,0.3598003685474396,0.32543128728866577,-0.008033812046051025,72.43067026138306,36.936935782432556,0.05413182079792023,0.5459399510644622
0.3768485844135285,0.3592575490474701,0.32526275515556335,-0.007490992546081543,69.98368501663208,37.29603588581085,0.05413182079792023,0.5459399510644622
