average_max_weight,beats_best_queried_oracle,delta_mae_vs_best_queried_oracle,entropy,mae,max_invalid_weight,method,mixer_type,mse,num_val_states,single_query_exact
,False,0.0,,0.3408523131206335,,best_queried_expert_oracle,baseline,0.2891602858259927,19003,
,False,0.01735490618707919,,0.3582072193077127,,equal_average_queried_experts,baseline,0.32008400179128593,19003,
0.7429518074801159,False,0.019150992180628434,0.5910585671447084,0.36000330530126196,0.0,learned_sparse_queried_expert_mixer,scalar,0.32698443699581115,19003,True
0.6593770149739828,False,0.015243611602561824,0.714920384594663,0.35609592472319535,0.0,learned_sparse_queried_expert_mixer,horizon,0.31719474438696865,19003,True
0.6898122597301366,False,0.01556988003675952,0.6690235964661282,0.35642219315739304,0.0,learned_sparse_queried_expert_mixer,variable,0.3230619529837512,19003,True
0.6687456945042198,False,0.014843208937639574,0.7058489051619042,0.3556955220582731,0.0,learned_sparse_queried_expert_mixer,horizon_variable,0.3200900361293596,19003,True
